id;code;name;parent_id
807;01.11.02.01.23;УСТАНОВКИ АЛМАЗНОГО БУРЕНИЯ;11
808;01.02.11.01.20.06;МАТРАС ПРОТИВОПРОЛЕЖНЕВЫЙ;2
809;01.02.11.01.13.02.06;АППАРАТЫ ДЛЯ МАГНИТОТЕРАПИИ;2
810;01.13.04.02.01.05;ПЛОТТЕРЫ (ГРАФОПОСТРОИТЕЛИ);13
811;01.20.07.11.09;ЛЕНТА ОБВЯЗОЧНАЯ УПАКОВОЧНАЯ;20
812;01.19.10.20;СРЕДСТВА ИНДИВИДУАЛЬНОЙ ЗАЩИТЫ ОТ ПАДЕНИЯ С ВЫСОТЫ (СТРАХОВОЧНАЯ ПРИВЯЗЬ);19
813;01.03.01.28.02;ИСТОЧНИКИ ЭЛЕКТРОПИТАНИЯ ВТОРИЧНЫЕ СИСТЕМЫ ОХРАННОЙ СИГНАЛИЗАЦИИ;3
814;01.11.02.03.26;ТЕСТЕРЫ СЕТЕВЫЕ;11
815;01.02.11.01.07.01.01;ВАННА УЛЬТРАЗВУКОВАЯ ДЛЯ ОЧИСТКИ И ДЕЗИНФЕКЦИИ ИНСТРУМЕНТОВ;2
816;03.30.06.05;МЕТРОЛОГИЧЕСКОЕ ОБСЛУЖИВАНИЕ СРЕДСТВ ИЗМЕРЕНИЙ;80
817;01.05.02.22;МАШИНЫ ДЛЯ ИСПЫТАНИЯ МАТЕРИАЛОВ НА РАСТЯЖЕНИЕ, СЖАТИЕ И ИЗГИБ;5
818;01.20.99.05.01;ЭЛЕКТРОИНСТРУМЕНТ БЫТОВОЙ ПРОЧИЙ;20
819;01.13.12.06.02.02;СИСТЕМЫ ЗАЩИТЫ ИНФОРМАЦИИ КРИПТОГРАФИЧЕСКИЕ АППАРАТНЫЕ;13
820;01.03.02.08.01;ШЛАГБАУМЫ;3
821;01.10.05.01.07;ТЕХНИЧЕСКИЕ СРЕДСТВА ОСВЕЩЕНИЯ;10
822;01.02.11.01.12.02.07.01;ВЕСЫ АНАЛИТИЧЕСКИЕ МЕХАНИЧЕСКИЕ;2
823;01.16.04.03;КРЕСЛА ДЛЯ ОТДЫХА;16
824;01.16.32.01;КУХОННЫЕ ГАРНИТУРЫ;16
825;01.15.05.07.03;НАБОРЫ КАНЦЕЛЯРСКИЕ ИЗ МЕТАЛЛА;15
826;01.02.10.43.05.30.02;ПРОБИРКА ЦЕНТРИФУЖНАЯ ИВД, СТЕРИЛЬНАЯ;2
827;01.20.06.01.01.01;ИЗДЕЛИЯ КУХОННЫЕ ИЗ НЕРЖАВЕЮЩЕЙ СТАЛИ;20
828;01.11.04.06.99;ЛЕНТА СТРОИТЕЛЬНАЯ АДГЕЗИВНАЯ ПРОЧАЯ;11
829;01.13.11.01.03;МАШИНЫ БРОШЮРОВОЧНЫЕ И ПЕРЕПЛЕТНЫЕ;13
830;01.02.10.25.08.12;"РАСХОДНЫЕ МАТЕРИАЛЫ И ПРИНАДЛЕЖНОСТИ ДЛЯ ОБОРУДОВАНИЯ ""LEICA BIOSYSTEMS""";2
831;01.11.01.01.08;КОМПЛЕКТУЮЩИЕ И ЗАПАСНЫЕ ЧАСТИ ВЕНТИЛЯЦИОННОГО ОБОРУДОВАНИЯ;11
832;01.11.04.01.15;ФУРНИТУРА ДЛЯ ВОРОТ, КОМПЛЕКТУЮЩИЕ И ЗАПАСНЫЕ ЧАСТИ К НИМ;11
833;01.02.12;ФАРМАЦЕВТИЧЕСКИЕ СУБСТАНЦИИ И ВСПОМОГАТЕЛЬНЫЕ ВЕЩЕСТВА, ИСПОЛЬЗУЕМЫЕ ДЛЯ АПТЕЧНОГО ИЗГОТОВЛЕНИЯ ЛЕКАРСТВЕННЫХ ПРЕПАРАТОВ;2
834;01.11.02.09.16;РАЗВЕРТКИ;11
835;01.11.03.09.01.01;МАТЕРИАЛЫ ИЗОЛЯЦИОННЫЕ РУЛОННЫЕ;11
836;01.15.05.01.07;ДИСПЕНСЕРЫ ДЛЯ ЗАКЛАДОК, БУМАГ, КЛЕЙКОЙ ЛЕНТЫ;15
837;01.15.05.01.06.01;ЛОТКИ, НАКОПИТЕЛИ ДЛЯ БУМАГ ПЛАСТИКОВЫЕ;15
838;03.17.99;УСЛУГИ ПО ОРГАНИЗАЦИИ И ПРОВЕДЕНИЮ ПРОЧИХ КУЛЬТУРНО-МАССОВЫХ МЕРОПРИЯТИЙ;69
839;01.15.05.04.03.01;СРЕДСТВА КОРРЕКТИРУЮЩИЕ КАНЦЕЛЯРСКИЕ;15
840;01.20.03.04.03.03;МЕТЛЫ ДЛЯ УБОРКИ;20
841;01.11.06.02.01.09;РЕЗЬБЫ СТАЛЬНЫЕ;11
842;01.15.05.04.02;ЛЕНТА КЛЕЙКАЯ КАНЦЕЛЯРСКАЯ;15
843;01.20.04.07.02;СРЕДСТВА ПОЛИРУЮЩИЕ ДЛЯ МЕБЕЛИ;20
844;01.15.05.01.05.01.01;ПОДСТАВКИ ДЛЯ КАНЦЕЛЯРСКИХ ПРИНАДЛЕЖНОСТЕЙ ПЛАСТИКОВЫЕ;15
845;01.11.01.08.12.14;ИЗОЛЯТОРЫ, КОНДЕНСАТОРЫ, РЕЗИСТОРЫ;11
846;01.02.11.01.06.02.04;ДИСТИЛЛЯТОРЫ;2
847;01.11.04.02.03.05;ЖАЛЮЗИ ОКОННЫЕ;11
848;01.11.01.04.18;ТРАПЫ КАНАЛИЗАЦИОННЫЕ;11
849;01.11.02.05.03.02;ПАЯЛЬНИКИ ГАЗОВЫЕ;11
850;01.01.07.02.06;ШОКОЛАД;1
851;01.13.07.05.05;СТАБИЛИЗАТОРЫ НАПРЯЖЕНИЯ;13
852;01.02.11.01.14.44.01;СИСТЕМА СТОМАТОЛОГИЧЕСКАЯ АСПИРАЦИОННАЯ, НЕХИРУРГИЧЕСКАЯ;2
853;01.11.02.01.21;ПЛИТКОРЕЗЫ;11
854;01.18.04;СЕЯНЦЫ, САЖЕНЦЫ ДЕРЕВЬЕВ И КУСТАРНИКОВ;18
855;01.16.13.01;ДИВАНЫ;16
856;01.02.10.43.01.85.02;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ БИОХИМИЧЕСКОГО АНАЛИЗАТОРА ""САПФИР-400"" (HIROSE ELECTRONIC SYSTEM)";2
857;01.11.01.03.03.01.02;ВОДОНАГРЕВАТЕЛИ ЭЛЕКТРИЧЕСКИЕ НАКОПИТЕЛЬНЫЕ;11
858;01.02.11.01.09.17.07;УВЛАЖНИТЕЛЬ ДЫХАТЕЛЬНЫХ СМЕСЕЙ С ПОДОГРЕВОМ;2
859;01.02.11.01.12.02.09.01;АНАЛИЗАТОР СОДЕРЖАНИЯ АЛКОГОЛЯ В ВЫДЫХАЕМОМ ВОЗДУХЕ;2
860;01.12.05.07;КУСТОРЕЗЫ;12
861;01.13.17.02;МАТЕРИНСКИЕ ПЛАТЫ;13
862;01.10.06.03;АРГОН;10
863;01.15.05.02.06.01.02;ОБЛОЖКИ ДЛЯ ПЕРЕПЛЕТА ПЛАСТИКОВЫЕ;15
864;01.23.32;КОМПЛЕКТУЮЩИЕ (ЗАПАСНЫЕ ЧАСТИ) К ТОВАРАМ ДЛЯ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ;22
865;01.25.02.03.03;ШКАФЫ ХОЛОДИЛЬНЫЕ;24
866;01.13.11.03.05.06;СИСТЕМЫ АКУСТИЧЕСКИЕ;13
867;01.11.09.06;ОГРАЖДЕНИЯ ПЕРЕДВИЖНЫЕ И КОМПЛЕКТУЮЩИЕ К НИМ;11
868;01.11.02.02.03.07;СТАМЕСКИ;11
869;01.11.04.09.02.02;ПЛИТЫ ТРОТУАРНЫЕ БЕТОННЫЕ;11
870;01.05.02.01.01;ГАЗОАНАЛИЗАТОРЫ;5
871;01.03.01.29.05;СИСТЕМЫ ПЕРЕДАЧИ ИЗВЕЩЕНИЙ О ПОЖАРЕ И ИХ КОМПОНЕНТЫ;3
872;01.04.03.04.02;ГРЕБНЫЕ ЛОДКИ;4
873;01.11.01.04.01;УНИТАЗЫ;11
874;01.02.10.16.04.03.01;РАСХОДНЫЕ И КОМПЛЕКТУЮЩИЕ ИЗДЕЛИЯ ДЛЯ ДЫХАТЕЛЬНЫХ КОНТУРОВ;2
875;01.15.05.07.02;НАБОРЫ КАНЦЕЛЯРСКИЕ ИЗ ДЕРЕВА;15
876;01.13.01.01.02.03;АРМ СТАЦИОНАРНЫЕ МОДУЛЬНЫЕ СПЕЦИАЛЬНЫЕ;13
877;01.02.11.01.13.05.11;ОПОРЫ-ХОДУНКИ;2
878;01.04.01.07.14.04;ЛОМЫ ПОЖАРНЫЕ;4
879;01.11.06.02.01.08;ОТВОДЫ СТАЛЬНЫЕ;11
880;01.02.09.13.01;ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ ГЛАЗ,S01;2
881;01.15.04.03.03;КАРАНДАШИ МЕХАНИЧЕСКИЕ;15
882;01.16.16.01;СТЕЛЛАЖИ ДЕРЕВЯННЫЕ;16
883;01.13.04.03.07;СКАНЕРЫ;13
884;01.10.04.03.10;БАТАРЕИ АККУМУЛЯТОРНЫЕ ЛИТИЕВЫЕ;10
885;01.01.13.08.01;СОКИ ФРУКТОВЫЕ ДЛЯ ДЕТСКОГО ПИТАНИЯ ДЛЯ РАЗДАЧИ ЧЕРЕЗ МОЛОЧНО-РАЗДАТОЧНЫЕ ПУНКТЫ;1
886;01.19.10.18;СРЕДСТВА ЗАЩИТЫ НОГ, КРОМЕ ОБУВИ СПЕЦИАЛЬНОЙ;19
887;03.31.03.02.01;АРЕНДА АВТОМОБИЛЕЙ ГРУЗОВЫХ С ВОДИТЕЛЕМ;81
888;01.02.11.01.06.02.07.02;СИСТЕМА МОЕЧНАЯ ДЛЯ ПРЕДОПЕРАЦИОННОЙ ОБРАБОТКИ РУК;2
889;01.11.01.02.07;КОНДИЦИОНЕРЫ БЫТОВЫЕ;11
890;01.12.04.02.01;СНЕГООЧИСТИТЕЛИ РОТОРНЫЕ;12
891;01.11.02.10.03.01;ЭЛЕКТРОДЫ СВАРОЧНЫЕ С ПОКРЫТИЕМ;11
892;03.24.02;ДОКУМЕНТАРНОЕ ОБЕСПЕЧЕНИЕ, ДЕЛОПРОИЗВОДСТВО;75
893;01.10.01.02.04;МАСЛА КОМПРЕССОРНЫЕ;10
894;01.02.11.01.13.02.07;АППАРАТЫ ДЛЯ ЭЛЕКТРОТЕРАПИИ;2
895;01.19.04.05.03;ОБУВЬ ЗИМНЯЯ С ВЕРХОМ ИЗ КОЖИ;19
896;01.13.16.02.04;ОММЕТРЫ;13
897;01.13.09.15;АТТЕНЮАТОРЫ;13
898;01.01.01.18;КОМПЛЕКСНЫЕ ПИЩЕВЫЕ ДОБАВКИ;1
899;01.01.10.06.01;СЫРЫ РАССОЛЬНЫЕ;1
900;01.23.09.01;ЭЛЕМЕНТЫ ОБЕСПЕЧЕНИЯ НАВИГАЦИИ И КОМПЛЕКТУЮЩИЕ К НИМ;22
901;01.19.01.12;ФУТБОЛКИ ТРИКОТАЖНЫЕ ДЛЯ ВЗРОСЛЫХ;19
902;01.10.08.01;ПРОПАН СЖИЖЕННЫЙ;10
903;01.11.02.02.03.11;ГВОЗДОДЕРЫ;11
904;01.08.01.13.99;ОБОРУДОВАНИЕ И ИНВЕНТАРЬ ДЛЯ ФУТБОЛА, МИНИ-ФУТБОЛА ПРОЧЕЕ;8
905;01.02.11.01.07.04.10;ОБЛУЧАТЕЛЬ УЛЬТРАФИОЛЕТОВЫЙ БАКТЕРИЦИДНЫЙ;2
906;01.13.07.04;ШКАФЫ МОНТАЖНЫЕ;13
907;01.11.02.06.01.04;ТЕЛЕЖКИ ГРУЗОВЫЕ;11
908;03.13.03.02;ТЕХНИЧЕСКОЕ ОБСЛУЖИВАНИЕ ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ;65
909;01.20.04.09.02;СРЕДСТВА ДЛЯ СТИРКИ БЕЛЬЯ, КРОМЕ ПОРОШКА СТИРАЛЬНОГО;20
910;01.07.12;ОДЕЖДА, ОБУВЬ И РЕКВИЗИТ СЦЕНИЧЕСКИЕ;7
911;01.02.11.04.07.01.05;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ ДЕЗИНФЕКЦИОННЫХ КАМЕР;2
912;01.24.03.01;КОВРЫ;23
913;01.02.11.01.12.03.06.06;МИКРОСКОП СВЕТОВОЙ СТАНДАРТНЫЙ;2
914;01.11.03.05.05.01;КРАСКИ НА ОСНОВЕ АКРИЛОВЫХ ИЛИ ВИНИЛОВЫХ ПОЛИМЕРОВ В ВОДНОЙ СРЕДЕ;11
915;01.11.01.06.06;ПРИБОРЫ УЧЕТА ПРОЧИЕ;11
916;01.11.02.02.03.12;КИЯНКИ;11
917;01.02.11.01.07.01;ОЧИСТИТЕЛИ УЛЬТРАЗВУКОВЫЕ;2
918;01.02.11.01.13.01.01.01.02;СИСТЕМА ИНГАЛЯЦИОННОЙ ТЕРАПИИ, С ПОДОГРЕВОМ;2
919;01.02.10.43.11;НАБОРЫ РЕАКТИВОВ/РЕАГЕНТОВ;2
920;01.02.10.43.105.03;OPISTHORCHIS SPP., АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG), ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА);2
921;01.02.10.43.105.01;OPISTHORCHIS SPP. АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН M (IGM) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА);2
922;01.11.01.04.11.05;ЛЮКИ РЕВИЗИОННЫЕ САНТЕХНИЧЕСКИЕ;11
923;01.02.09.01.10;ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ САХАРНОГО ДИАБЕТА,A10;2
924;01.16.10.03;ЭКРАНЫ РАЗДЕЛИТЕЛЬНЫЕ;16
925;01.11.03.09.01.02;МАСТИКИ ГИДРОИЗОЛЯЦИОННЫЕ;11
926;01.02.11.03.11;ШИРМЫ МЕДИЦИНСКИЕ;2
927;01.08.01.13.05;ВОРОТА ФУТБОЛЬНЫЕ;8
928;01.15.05.02.05.01;ДЫРОКОЛЫ КАНЦЕЛЯРСКИЕ;15
929;01.20.04.01.05;СРЕДСТВА ЧИСТЯЩИЕ ДЛЯ САНТЕХНИКИ;20
930;01.15.05.17.02;ПРИНАДЛЕЖНОСТИ ДЛЯ ФЛАЖНОЙ ПРОДУКЦИИ;15
931;01.13.06.11;ТРАНСИВЕРЫ;13
932;01.24.01.99;ТКАНИ ПРОЧИЕ;23
933;01.02.11.03.01.03.01;КРЕСЛО ДЛЯ ОСМОТРА/ТЕРАПЕВТИЧЕСКИХ ПРОЦЕДУР ОБЩЕГО НАЗНАЧЕНИЯ, С ЭЛЕКТРОПИТАНИЕМ;2
934;01.11.02.05.03.03;ПАЯЛЬНЫЕ СТАНЦИИ;11
935;01.13.11.03.01.04;ТЕЛЕВИЗОРЫ;13
936;01.13.04.04.04;УСТРОЙСТВА ВВОДА ПОЗИЦИОННЫЕ (КОНТРОЛЛЕРЫ);13
937;01.11.02.02.03.10;СТРУБЦИНЫ;11
938;01.14.01.03;ЛИТЕРАТУРА УЧЕБНО-МЕТОДИЧЕСКАЯ И СПРАВОЧНАЯ ДЛЯ ОБУЧЕНИЯ;14
939;01.12.05.03;ВОЗДУХОДУВЫ;12
940;01.04.01.12;РАЗВЕТВЛЕНИЯ РУКАВНЫЕ ПОЖАРНЫЕ;4
941;01.02.11.01.16.26;КАМЕРТОН;2
942;01.25.01.03;УСТРОЙСТВА ЗАРЯДНЫЕ ДЛЯ АККУМУЛЯТОРОВ АВТОМОБИЛЬНЫХ;24
943;01.16.02.01;ТАБУРЕТЫ;16
944;01.19.10.17.02;ПЕРЧАТКИ ТРИКОТАЖНЫЕ ДЛЯ ЗАЩИТЫ ОТ ВНЕШНИХ ВОЗДЕЙСТВИЙ;19
945;01.11.01.04.07;УМЫВАЛЬНИКИ;11
946;03.36.05;УСЛУГИ ПО УХОДУ;85
947;01.10.05.03.01.02;СВЕТИЛЬНИКИ НЕСТАЦИОНАРНЫЕ;10
948;01.10.01.01.02;ТОПЛИВО ДИЗЕЛЬНОЕ (РОЗНИЧНАЯ РЕАЛИЗАЦИЯ);10
949;01.18.02;КОМПОЗИЦИИ ИЗ СРЕЗАННЫХ ЦВЕТОВ;18
950;01.11.04.06.03;ЛЕНТА КЛЕЕВАЯ НА БУМАЖНОЙ ОСНОВЕ;11
951;01.20.05.01.05.03;СРЕДСТВА ДЛЯ УХОДА ЗА ТЕЛОМ;20
952;01.20.04.02.10;СРЕДСТВА МОЮЩИЕ ДЛЯ СТЕКОЛ И ЗЕРКАЛ;20
953;01.15.05.04.10;РЕЗИНКИ БУХГАЛТЕРСКИЕ;15
954;01.15.02.05.07;КНИГИ УЧЕТА УНИВЕРСАЛЬНЫЕ;15
955;03.36.14;УСЛУГИ ПО ХИМИЧЕСКОЙ ЧИСТКЕ ИЗДЕЛИЙ;85
956;01.09.04.01;ПРИЦЕПЫ;9
957;01.02.11.03.01.02;КРЕСЛА МЕДИЦИНСКИЕ, СПЕЦИАЛИЗИРОВАННЫЕ;2
958;01.02.10.13.02;ПЕРЧАТКИ СМОТРОВЫЕ/ПРОЦЕДУРНЫЕ И ХИРУРГИЧЕСКИЕ;2
959;01.02.11.01.13.04.11;СИСТЕМЫ КОГНИТИВНОЙ РЕАБИЛИТАЦИИ;2
960;01.02.11.01.10.01.01;КОНСОЛЬ С ПОДВОДАМИ КОММУНИКАЦИЙ УНИВЕРСАЛЬНАЯ, С ПОТОЛОЧНЫМ КРЕПЛЕНИЕМ;2
961;01.02.11.01.13.04.12;СТОЛЫ ТРАКЦИОННЫЕ;2
962;01.11.01.07.01.17;МОТОПОМПЫ;11
963;01.11.02.02.03.03;ТОПОРЫ;11
964;01.20.03.04.03.01;ЕРШИ;20
965;01.15.05.03.01.05;ФЛИПЧАРТЫ;15
966;01.15.05.02.06.03.01;ПРУЖИНЫ ДЛЯ ПЕРЕПЛЕТА МЕТАЛЛИЧЕСКИЕ;15
967;01.02.11.01.03.05;ПРОЕКТОР ДЛЯ ПРОВЕРКИ ОСТРОТЫ ЗРЕНИЯ;2
968;01.13.06.09;МАРШРУТИЗАТОР;13
969;01.13.10.14;ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ (ПО), КРОМЕ ПО НА ЭЛЕКТРОННОМ НОСИТЕЛЕ;13
970;01.11.04.05.99;КОМПЛЕКТУЮЩИЕ ДЛЯ ПОТОЛКОВ ПРОЧИЕ;11
971;01.20.03.04.04.01;ПЕРЧАТКИ РЕЗИНОВЫЕ ОБЩЕГО НАЗНАЧЕНИЯ (КРОМЕ МЕДИЦИНСКИХ);20
972;01.11.01.08.03;УСТРОЙСТВА ПЛАВНОГО ПУСКА ЭЛЕКТРОДВИГАТЕЛЕЙ;11
973;01.02.10.45.04;ТЕРМОМЕТР ДЛЯ КОНТРОЛЯ ХОЛОДОВОЙ ЦЕПИ;2
974;01.02.10.22.05;ПАКЕТЫ БУМАЖНЫЕ ДЛЯ МЕДИЦИНСКОЙ ПАРОВОЙ, ГАЗОВОЙ, РАДИАЦИОННОЙ И ВОЗДУШНОЙ СТЕРИЛИЗАЦИИ;2
975;01.11.05.06.03;ЛЕНТЫ РАЗМЕТОЧНЫЕ ПОЛИМЕРНЫЕ;11
976;01.13.11.01.04;ЛАМИНАТОРЫ;13
977;01.02.10.43.01.24.03;"РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ ПРОИЗВОДСТВА ""RADIOMETER""";2
978;02.17.01.01.01;ИЗГОТОВЛЕНИЕ ФОРМЕННОЙ ОДЕЖДЫ;43
979;01.01.03.25.02.01;ФРУКТЫ СУШЕНЫЕ;1
980;01.09.08.10.06.01;ЗАПЛАТЫ КАМЕРНЫЕ ДЛЯ РЕМОНТА КОЛЕС;9
981;01.02.11.01.03.06;НАБОРЫ ПРОБНЫХ ОЧКОВЫХ ЛИНЗ;2
982;01.12.05.10;ВИБРОПЛИТЫ;12
983;01.13.12.07;АППАРАТЫ КОНТРОЛЬНО-КАССОВЫЕ;13
984;01.11.02.01.17;ЗАКЛЕПОЧНИКИ;11
985;01.20.06.01.03;СОСУДЫ ДЛЯ ПИТЬЯ СТЕКЛЯННЫЕ;20
986;01.13.07.05.03.02;ЩИТЫ И УСТРОЙСТВА АВР;13
987;01.09.08.10.05.04;ШИНЫ ПНЕВМАТИЧЕСКИЕ ДЛЯ СЕЛЬСКОХОЗЯЙСТВЕННЫХ МАШИН;9
988;01.03.02.03;СЧИТЫВАТЕЛИ;3
989;01.19.04.07;ОБУВЬ С ВЕРХОМ ИЗ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ;19
990;01.20.05.01.05.02.02;КРЕМЫ ДЛЯ УХОДА ЗА КОЖЕЙ ЛИЦА;20
991;01.15.05.04.07.02;РАЗДЕЛИТЕЛИ ЛИСТОВ ПЛАСТИКОВЫЕ;15
992;01.19.06.99;ТОВАРЫ ГАЛАНТЕРЕЙНЫЕ ПРОЧИЕ;19
993;01.15.05.04.07.01;РАЗДЕЛИТЕЛИ ЛИСТОВ КАРТОННЫЕ;15
994;01.11.03.14.07;СЕТКА АРМАТУРНАЯ СТАЛЬНАЯ СВАРНАЯ;11
995;01.11.01.04.11.02;ФУРНИТУРА ДЛЯ СМЕСИТЕЛЕЙ;11
996;01.10.02.04;ЖИДКОСТИ ДЛЯ ОМЫВАТЕЛЕЙ СТЕКЛА;10
997;01.19.02.17;ОДЕЖДА ДЛЯ ДЕТЕЙ И ПОДРОСТКОВ ФОРМЕННАЯ;19
998;01.19.08;ЗНАКИ РАЗЛИЧИЯ НАПЛЕЧНЫЕ, НАРУКАВНЫЕ, КОКАРДЫ, НАШИВКИ;19
999;01.23.11;ПОКРЫТИЯ И ЭЛЕМЕНТЫ СОПРЯЖЕНИЯ ДЛЯ ТЕРРИТОРИЙ БЛАГОУСТРОЙСТВА;22
1000;01.11.03.99;МАТЕРИАЛЫ СТРОИТЕЛЬНЫЕ ПРОЧИЕ;11
1001;01.01.09.01.01;ЯЙЦА КУРИНЫЕ В СКОРЛУПЕ СВЕЖИЕ;1
1002;01.11.05.07.21;ФИКСАТОРЫ АРМАТУРЫ БЕТОННЫЕ;11
1003;01.15.05.01.05.01.04;ПОДУШКИ ДЛЯ СМАЧИВАНИЯ ПАЛЬЦЕВ;15
1004;01.11.06.01.06.02;ЗАГЛУШКИ ИЗ НПВХ ДЛЯ СИСТЕМ НАРУЖНОЙ КАНАЛИЗАЦИИ;11
1005;01.15.04.01.09;СТЕРЖНИ ДЛЯ РУЧЕК КАНЦЕЛЯРСКИХ;15
1006;01.02.10.42.22.16;ШПРИЦ ОБЩЕГО НАЗНАЧЕНИЯ ОДНОРАЗОВОГО ИСПОЛЬЗОВАНИЯ;2
1007;01.02.10.54.09;РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ МЕДИЦИНЫ ЧАСТЬ 9;2
1008;01.04.04.18;ЧАСТИ ЗАПАСНЫЕ И МАТЕРИАЛЫ РАСХОДНЫЕ ДЛЯ ОБОРУДОВАНИЯ СПАСАТЕЛЬНЫХ СЛУЖБ И СЛУЖБ ГРАЖДАНСКОЙ ОБОРОНЫ;4
1009;01.02.09.01.07;ПРОТИВОДИАРЕЙНЫЕ, КИШЕЧНЫЕ ПРОТИВОВОСПАЛИТЕЛЬНЫЕ И ПРОТИВОМИКРОБНЫЕ ПРЕПАРАТЫ,A07;2
1010;01.15.05.16.01;НОЖИ КАНЦЕЛЯРСКИЕ;15
1011;01.15.02.08;ДИПЛОМЫ, ГРАМОТЫ, ОТКРЫТКИ (КРОМЕ ПОЧТОВЫХ);15
1012;01.11.06.01.02.05;ПЕРЕХОДЫ ИЗ ПОЛИЭТИЛЕНА;11
1013;01.15.05.10;ТОЧИЛКИ ДЛЯ КАРАНДАШЕЙ;15
1014;01.02.10.50.60;БРАСЛЕТЫ ИДЕНТИФИКАЦИОННЫЕ МЕДИЦИНСКИЕ;2
1015;01.11.01.04.10.01;КЛАПАНЫ СЛИВНЫЕ;11
1016;01.11.01.04.10.04;СЛИВЫ-ПЕРЕЛИВЫ;11
1017;01.02.10.54.04;РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ МЕДИЦИНЫ ЧАСТЬ 8;2
1018;03.08.02.02;УСЛУГИ ДЕЗИНФЕКЦИИ;61
1019;01.11.01.03.04.01.02;КОТЛЫ ВОДОГРЕЙНЫЕ;11
1020;01.02.11.01.03.07.02;ОФТАЛЬМОСКОП ПРЯМОЙ, С ПИТАНИЕМ ОТ БАТАРЕИ;2
1021;03.20.03;УСЛУГИ СТОЯНКИ ТРАНСПОРТНЫХ СРЕДСТВ;71
1022;01.20.06.07.01;ПРИБОРЫ СТОЛОВЫЕ, КУХОННЫЕ ИЗ НЕРЖАВЕЮЩЕЙ СТАЛИ;20
1023;01.20.99.02.08;ЧАСЫ;20
1024;03.07.02.08.02;ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ ЛИФТОВ;60
1025;01.15.01.01.01;БУМАГА ДЛЯ ОФИСНОЙ ТЕХНИКИ;15
1026;01.16.08.07;ПОДСТАВКИ ДЛЯ НОГ ОФИСНЫЕ;16
1027;01.25.01.10;ДОМКРАТЫ, ПОДСТАВКИ СТРАХОВОЧНЫЕ И КОМПЛЕКТУЮЩИЕ К НИМ;24
1028;01.02.11.04.12.01.12;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ АНАЛИЗАТОРОВ ГЕМАТОЛОГИЧЕСКИХ;2
1029;01.02.11.01.06.02.06;ИСТОЧНИКИ БЕСПЕРЕБОЙНОГО ПИТАНИЯ МЕДИЦИНСКИЕ;2
1030;01.13.11.03.04.02;ФОТОКАМЕРЫ ЦИФРОВЫЕ;13
1031;01.16.01.01;СТУЛЬЯ НА ДЕРЕВЯННОМ КАРКАСЕ;16
1032;01.11.03.09.03;МАТЕРИАЛЫ ЗВУКОИЗОЛЯЦИОННЫЕ;11
1033;01.13.04.99.03;КАРТРИДЕРЫ;13
1034;01.19.10.23;ЭЛЕМЕНТЫ СПЕЦИАЛЬНОЙ ОДЕЖДЫ И СРЕДСТВ ЗАЩИТЫ;19
1035;01.02.11.03.01.03.02;КРЕСЛО ДЛЯ ОБЩЕГО ОСМОТРА/ТЕРАПЕВТИЧЕСКИХ ПРОЦЕДУР, МЕХАНИЧЕСКОЕ;2
1036;02.12.99;МОНТАЖ, УСТАНОВКА, СБОРКА ПРОЧЕГО ОБОРУДОВАНИЯ;41
1037;01.02.10.27.37;СИСТЕМА ЗАЩИТЫ СОННЫХ АРТЕРИЙ ОТ ЭМБОЛИИ;2
1038;01.02.10.01;МЕДИЦИНСКИЕ СШИВАЮЩИЕ АППАРАТЫ;2
1039;01.20.04.03;СРЕДСТВА ДЕЗИНФИЦИРУЮЩИЕ ХОЗЯЙСТВЕННЫЕ;20
1040;01.02.10.43.01.105.01;"РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ АНАЛИЗАТОРОВ АВТОМАТИЧЕСКИХ ГЛЮКОЗЫ, ЛАКТАТА И ГЕМОГЛОБИНА СЕРИИ ""SUPER GL"", ПРОИЗВОДСТВА ""DR. MULLER GERATEBAU GMBH""";2
